date;activity
2009-07-25 04:37:10;pressure mat bed left OFF
2009-07-25 04:37:11;pressure mat bed left ON
2009-07-25 04:37:12;pressure mat bed left OFF
2009-07-25 04:37:14;pressure mat bed left ON
2009-07-25 04:37:17;pressure mat bed left OFF
2009-07-25 04:37:20;pressure mat bed left ON
2009-07-25 04:37:21;pressure mat bed left OFF
2009-07-25 04:37:22;pressure mat bed left ON
2009-07-25 04:37:23;pressure mat bed left OFF
2009-07-25 04:37:24;pressure mat bed left ON
2009-07-25 04:37:25;pressure mat bed left OFF
2009-07-25 04:37:26;pressure mat bed left ON
2009-07-25 04:37:27;pressure mat bed left OFF
2009-07-25 04:37:28;pressure mat bed left ON
2009-07-25 04:37:29;pressure mat bed left OFF
2009-07-25 04:37:31;pressure mat bed left ON
2009-07-25 04:37:32;pressure mat bed left OFF
2009-07-25 04:37:33;pressure mat bed left ON
2009-07-25 04:37:34;pressure mat bed left ON
2009-07-25 04:37:34;pressure mat bed left OFF
2009-07-25 04:37:35;pressure mat bed left OFF
2009-07-25 04:37:37;pressure mat bed left ON
2009-07-25 04:37:38;pressure mat bed left OFF
2009-07-25 04:37:39;pressure mat bed left ON
2009-07-25 04:37:40;pressure mat bed left OFF
2009-07-25 04:37:41;pressure mat bed left ON
2009-07-25 04:37:42;pressure mat bed left OFF
2009-07-25 04:37:44;pressure mat bed left ON
2009-07-25 04:37:45;pressure mat bed left OFF
2009-07-25 04:37:46;pressure mat bed left ON
2009-07-25 04:37:47;pressure mat bed left OFF
2009-07-25 04:37:49;pressure mat bed left ON
2009-07-25 04:37:50;pressure mat bed left OFF
2009-07-25 04:37:51;pressure mat bed left ON
2009-07-25 04:37:52;pressure mat bed left OFF
2009-07-25 04:37:53;pressure mat bed left ON
2009-07-25 04:37:54;pressure mat bed left OFF
2009-07-25 04:37:56;pressure mat bed left ON
2009-07-25 04:37:58;pressure mat bed left OFF
2009-07-25 04:37:59;pressure mat bed left ON
2009-07-25 04:38:00;pressure mat bed left OFF
2009-07-25 04:38:01;pressure mat bed left ON
2009-07-25 04:38:02;pressure mat bed left OFF
2009-07-25 04:38:04;pressure mat bed left ON
2009-07-25 04:38:05;pressure mat bed left OFF
2009-07-25 04:38:06;pressure mat bed left ON
2009-07-25 04:38:07;pressure mat bed left OFF
2009-07-25 04:38:09;pressure mat bed left ON
2009-07-25 04:38:11;pressure mat bed left OFF
2009-07-25 04:38:13;pressure mat bed left ON
2009-07-25 04:38:15;pressure mat bed left OFF
2009-07-25 04:38:16;pressure mat bed left ON
2009-07-25 04:38:18;pressure mat bed left OFF
2009-07-25 04:38:19;pressure mat bed left ON
2009-07-25 04:38:20;pressure mat bed left OFF
2009-07-25 04:38:22;pressure mat bed left ON
2009-07-25 04:38:24;pressure mat bed left OFF
2009-07-25 04:38:25;pressure mat bed left ON
2009-07-25 04:38:26;pressure mat bed left OFF
2009-07-25 04:38:27;pressure mat bed left ON
2009-07-25 04:38:28;pressure mat bed left OFF
2009-07-25 04:38:29;pressure mat bed left ON
2009-07-25 04:38:30;pressure mat bed left OFF
2009-07-25 04:38:31;pressure mat bed left ON
2009-07-25 04:38:32;pressure mat bed left OFF
2009-07-25 04:38:33;pressure mat bed left ON
2009-07-25 04:38:34;pressure mat bed left OFF
2009-07-25 04:38:35;pressure mat bed left ON
2009-07-25 04:38:36;pressure mat bed left OFF
2009-07-25 04:38:37;pressure mat bed left ON
2009-07-25 04:38:38;pressure mat bed left OFF
2009-07-25 04:38:39;pressure mat bed left ON
2009-07-25 04:38:40;pressure mat bed left OFF
2009-07-25 04:38:42;pressure mat bed left ON
2009-07-25 04:38:43;pressure mat bed left OFF
2009-07-25 04:38:43;pressure mat bed left ON
2009-07-25 04:38:44;pressure mat bed left OFF
2009-07-25 04:38:45;pressure mat bed left ON
2009-07-25 04:38:46;pressure mat bed left OFF
2009-07-25 04:38:47;pressure mat bed left ON
2009-07-25 04:38:48;pressure mat bed left OFF
2009-07-25 04:38:50;pressure mat bed left ON
2009-07-25 04:38:51;pressure mat bed left OFF
2009-07-25 04:38:52;pressure mat bed left ON
2009-07-25 04:38:53;pressure mat bed left OFF
2009-07-25 04:38:54;pressure mat bed left ON
2009-07-25 04:38:55;pressure mat bed left OFF
2009-07-25 04:38:56;pressure mat bed left ON
2009-07-25 04:38:57;pressure mat bed left OFF
2009-07-25 04:38:59;pressure mat bed left ON
2009-07-25 04:39:00;pressure mat bed left OFF
2009-07-25 04:39:01;pressure mat bed left ON
2009-07-25 04:39:02;pressure mat bed left OFF
2009-07-25 04:39:04;pressure mat bed left ON
2009-07-25 04:39:06;pressure mat bed left OFF
2009-07-25 04:39:07;pressure mat bed left ON
2009-07-25 04:39:08;pressure mat bed left OFF
2009-07-25 04:39:09;pressure mat bed left ON
2009-07-25 04:39:10;pressure mat bed left OFF
2009-07-25 04:39:11;pressure mat bed left ON
2009-07-25 04:39:12;pressure mat bed left OFF
2009-07-25 04:39:15;pressure mat bed left ON
2009-07-25 04:39:17;pressure mat bed left OFF
2009-07-25 04:39:18;pressure mat bed left ON
2009-07-25 04:39:19;pressure mat bed left OFF
2009-07-25 04:39:22;pressure mat bed left ON
2009-07-25 04:39:23;pressure mat bed left OFF
2009-07-25 04:39:26;pressure mat bed left ON
2009-07-25 04:39:28;pressure mat bed left OFF
2009-07-25 04:39:29;pressure mat bed left ON
2009-07-25 04:39:30;pressure mat bed left OFF
2009-07-25 04:39:32;pressure mat bed left ON
2009-07-25 04:39:34;pressure mat bed left OFF
2009-07-25 04:39:35;pressure mat bed left ON
2009-07-25 04:39:36;pressure mat bed left OFF
2009-07-25 04:39:39;pressure mat bed left ON
2009-07-25 04:39:43;pressure mat bed left OFF
2009-07-25 04:39:44;pressure mat bed left ON
2009-07-25 04:39:45;pressure mat bed left OFF
2009-07-25 04:39:46;pressure mat bed left ON
2009-07-25 04:39:47;pressure mat bed left OFF
2009-07-25 04:39:48;pressure mat bed left ON
2009-07-25 04:39:49;pressure mat bed left OFF
2009-07-25 04:39:50;pressure mat bed left ON
2009-07-25 04:39:51;pressure mat bed left OFF
2009-07-25 04:39:52;pressure mat bed left ON
2009-07-25 04:39:53;pressure mat bed left OFF
2009-07-25 04:39:55;pressure mat bed left ON
2009-07-25 04:39:56;pressure mat bed left OFF
2009-07-25 04:39:57;pressure mat bed left ON
2009-07-25 04:39:58;pressure mat bed left OFF
2009-07-25 04:40:00;pressure mat bed left ON
2009-07-25 04:40:01;pressure mat bed left OFF
2009-07-25 04:40:03;pressure mat bed left ON
2009-07-25 04:40:04;pressure mat bed left OFF
2009-07-25 04:40:05;pressure mat bed left ON
2009-07-25 04:40:06;pressure mat bed left OFF
2009-07-25 04:40:07;pressure mat bed left ON
2009-07-25 04:40:08;pressure mat bed left OFF
2009-07-25 04:40:08;pressure mat bed left ON
2009-07-25 04:40:09;pressure mat bed left OFF
2009-07-25 04:40:13;pressure mat bed left ON
2009-07-25 04:40:15;pressure mat bed left OFF
2009-07-25 04:40:15;pressure mat bed left ON
2009-07-25 04:40:16;pressure mat bed left OFF
2009-07-25 04:40:17;pressure mat bed left ON
2009-07-25 04:40:18;pressure mat bed left OFF
2009-07-25 04:40:21;pressure mat bed left ON
2009-07-25 04:40:23;pressure mat bed left OFF
2009-07-25 04:40:24;pressure mat bed left ON
2009-07-25 04:40:25;pressure mat bed left OFF
2009-07-25 04:40:26;pressure mat bed left ON
2009-07-25 04:40:27;pressure mat bed left OFF
2009-07-25 04:40:28;pressure mat bed left ON
2009-07-25 04:40:29;pressure mat bed left OFF
2009-07-25 04:40:30;pressure mat bed left ON
2009-07-25 04:40:31;pressure mat bed left OFF
2009-07-25 04:40:32;pressure mat bed left ON
2009-07-25 04:40:33;pressure mat bed left OFF
2009-07-25 04:40:36;pressure mat bed left ON
2009-07-25 04:40:38;pressure mat bed left OFF
2009-07-25 04:40:40;pressure mat bed left ON
2009-07-25 04:40:42;pressure mat bed left OFF
2009-07-25 04:40:42;pressure mat bed left ON
2009-07-25 04:40:43;pressure mat bed left OFF
2009-07-25 04:40:44;pressure mat bed left ON
2009-07-25 04:40:45;pressure mat bed left OFF
2009-07-25 04:40:46;pressure mat bed left ON
2009-07-25 04:40:47;pressure mat bed left OFF
2009-07-25 04:40:48;pressure mat bed left ON
2009-07-25 04:40:49;pressure mat bed left OFF
2009-07-25 04:40:50;pressure mat bed left ON
2009-07-25 04:40:51;pressure mat bed left OFF
2009-07-25 04:40:52;pressure mat bed left ON
2009-07-25 04:40:53;pressure mat bed left OFF
2009-07-25 04:40:54;pressure mat bed left ON
2009-07-25 04:40:55;pressure mat bed left OFF
2009-07-25 04:40:56;pressure mat bed left ON
2009-07-25 04:40:57;pressure mat bed left OFF
2009-07-25 04:40:58;pressure mat bed left ON
2009-07-25 04:40:59;pressure mat bed left OFF
2009-07-25 04:41:00;pressure mat bed left ON
2009-07-25 04:41:01;pressure mat bed left OFF
2009-07-25 04:41:03;pressure mat bed left ON
2009-07-25 04:41:05;pressure mat bed left OFF
2009-07-25 04:41:06;pressure mat bed left ON
2009-07-25 04:41:07;pressure mat bed left OFF
2009-07-25 04:41:09;pressure mat bed left ON
2009-07-25 04:41:11;pressure mat bed left OFF
2009-07-25 04:41:12;pressure mat bed left ON
2009-07-25 04:41:13;pressure mat bed left OFF
2009-07-25 04:41:15;pressure mat bed left ON
2009-07-25 04:41:18;pressure mat bed left OFF
2009-07-25 04:41:19;pressure mat bed left ON
2009-07-25 04:41:20;pressure mat bed left OFF
2009-07-25 04:41:21;pressure mat bed left ON
2009-07-25 04:41:22;pressure mat bed left OFF
2009-07-25 04:41:23;pressure mat bed left ON
2009-07-25 04:41:24;pressure mat bed left OFF
2009-07-25 04:41:25;pressure mat bed left ON
2009-07-25 04:41:26;pressure mat bed left OFF
2009-07-25 04:41:27;pressure mat bed left ON
2009-07-25 04:41:28;pressure mat bed left OFF
2009-07-25 04:41:30;pressure mat bed left ON
2009-07-25 04:41:31;pressure mat bed left OFF
2009-07-25 04:41:32;pressure mat bed left ON
2009-07-25 04:41:33;pressure mat bed left OFF
2009-07-25 04:41:35;pressure mat bed left ON
2009-07-25 04:41:36;pressure mat bed left OFF
2009-07-25 04:41:37;pressure mat bed left ON
2009-07-25 04:41:38;pressure mat bed left OFF
2009-07-25 04:41:39;pressure mat bed left ON
2009-07-25 04:41:40;pressure mat bed left OFF
2009-07-25 04:41:43;pressure mat bed left ON
2009-07-25 04:41:44;pressure mat bed left OFF
2009-07-25 04:41:51;pressure mat bed left ON
2009-07-25 04:41:52;pressure mat bed left OFF
2009-07-25 04:41:53;pressure mat bed left ON
2009-07-25 04:41:54;pressure mat bed left OFF
2009-07-25 04:41:55;pressure mat bed left ON
2009-07-25 04:41:56;pressure mat bed left OFF
2009-07-25 04:41:58;pressure mat bed left ON
2009-07-25 04:41:59;pressure mat bed left OFF
2009-07-25 04:42:03;pressure mat bed left ON
2009-07-25 04:42:05;pressure mat bed left OFF
2009-07-25 04:42:06;pressure mat bed left ON
2009-07-25 04:42:07;pressure mat bed left OFF
2009-07-25 04:42:08;pressure mat bed left ON
2009-07-25 04:42:09;pressure mat bed left OFF
2009-07-25 04:42:11;pressure mat bed left ON
2009-07-25 04:42:12;pressure mat bed left OFF
2009-07-25 04:42:14;pressure mat bed left ON
2009-07-25 04:42:16;pressure mat bed left OFF
2009-07-25 04:42:17;pressure mat bed left ON
2009-07-25 04:42:19;pressure mat bed left OFF
2009-07-25 04:42:20;pressure mat bed left ON
2009-07-25 04:42:21;pressure mat bed left OFF
2009-07-25 04:42:23;pressure mat bed left ON
2009-07-25 04:42:24;pressure mat bed left OFF
2009-07-25 04:42:25;pressure mat bed left ON
2009-07-25 04:42:27;pressure mat bed left OFF
2009-07-25 04:42:28;pressure mat bed left ON
2009-07-25 04:42:29;pressure mat bed left OFF
2009-07-25 04:42:30;pressure mat bed left ON
2009-07-25 04:42:31;pressure mat bed left OFF
2009-07-25 04:42:33;pressure mat bed left ON
2009-07-25 04:42:34;pressure mat bed left OFF
2009-07-25 04:42:35;pressure mat bed left ON
2009-07-25 04:42:36;pressure mat bed left OFF
2009-07-25 04:42:37;pressure mat bed left ON
2009-07-25 04:42:38;pressure mat bed left OFF
2009-07-25 04:42:40;pressure mat bed left ON
2009-07-25 04:42:42;pressure mat bed left OFF
2009-07-25 04:42:43;pressure mat bed left ON
2009-07-25 04:42:44;pressure mat bed left OFF
2009-07-25 04:42:45;pressure mat bed left ON
2009-07-25 04:42:46;pressure mat bed left ON
2009-07-25 04:42:46;pressure mat bed left OFF
2009-07-25 04:42:47;pressure mat bed left OFF
2009-07-25 04:42:48;pressure mat bed left ON
2009-07-25 04:42:49;pressure mat bed left OFF
2009-07-25 04:42:50;pressure mat bed left ON
2009-07-25 04:42:51;pressure mat bed left OFF
2009-07-25 04:42:53;pressure mat bed left ON
2009-07-25 04:42:55;pressure mat bed left OFF
2009-07-25 04:42:56;pressure mat bed left ON
2009-07-25 04:42:57;pressure mat bed left OFF
2009-07-25 04:42:59;pressure mat bed left ON
2009-07-25 04:43:00;pressure mat bed left OFF
2009-07-25 04:43:02;pressure mat bed left ON
2009-07-25 04:43:04;pressure mat bed left OFF
2009-07-25 04:43:05;pressure mat bed left ON
2009-07-25 04:43:07;pressure mat bed left OFF
2009-07-25 04:43:09;pressure mat bed left ON
2009-07-25 04:43:11;pressure mat bed left OFF
2009-07-25 04:43:14;pressure mat bed left ON
2009-07-25 04:43:16;pressure mat bed left OFF
2009-07-25 04:43:17;pressure mat bed left ON
2009-07-25 04:43:18;pressure mat bed left OFF
2009-07-25 04:43:19;pressure mat bed left ON
2009-07-25 04:43:20;pressure mat bed left OFF
2009-07-25 04:43:22;pressure mat bed left ON
2009-07-25 04:43:24;pressure mat bed left OFF
2009-07-25 04:43:26;pressure mat bed left ON
2009-07-25 04:43:32;pressure mat bed left OFF
2009-07-25 04:43:34;pressure mat bed left ON
2009-07-25 04:43:35;pressure mat bed left OFF
2009-07-25 04:43:38;pressure mat bed left ON
2009-07-25 04:43:40;pressure mat bed left OFF
2009-07-25 04:43:42;pressure mat bed left ON
2009-07-25 04:43:44;pressure mat bed left OFF
2009-07-25 04:43:45;pressure mat bed left ON
2009-07-25 04:43:46;pressure mat bed left OFF
2009-07-25 04:43:47;pressure mat bed left ON
2009-07-25 04:43:48;pressure mat bed left OFF
2009-07-25 04:43:49;pressure mat bed left ON
2009-07-25 04:43:50;pressure mat bed left OFF
2009-07-25 04:43:51;pressure mat bed left ON
2009-07-25 04:43:52;pressure mat bed left OFF
2009-07-25 04:43:53;pressure mat bed left ON
2009-07-25 04:43:54;pressure mat bed left OFF
2009-07-25 04:43:56;pressure mat bed left ON
2009-07-25 04:43:57;pressure mat bed left OFF
2009-07-25 04:43:57;pressure mat bed left ON
2009-07-25 04:43:58;pressure mat bed left OFF
2009-07-25 04:43:59;pressure mat bed left ON
2009-07-25 04:44:00;pressure mat bed left OFF
2009-07-25 04:44:02;pressure mat bed left ON
2009-07-25 04:44:03;pressure mat bed left OFF
2009-07-25 04:44:05;pressure mat bed left ON
2009-07-25 04:44:07;pressure mat bed left OFF
2009-07-25 04:44:13;pressure mat bed left ON
2009-07-25 04:44:15;pressure mat bed left OFF
2009-07-25 04:44:17;pressure mat bed left ON
2009-07-25 04:44:19;pressure mat bed left OFF
2009-07-25 04:44:20;pressure mat bed left ON
2009-07-25 04:44:21;pressure mat bed left OFF
2009-07-25 04:44:22;pressure mat bed left ON
2009-07-25 04:44:23;pressure mat bed left OFF
2009-07-25 04:44:24;pressure mat bed left ON
2009-07-25 04:44:25;pressure mat bed left OFF
2009-07-25 04:44:26;pressure mat bed left ON
2009-07-25 04:44:27;pressure mat bed left ON
2009-07-25 04:44:27;pressure mat bed left OFF
2009-07-25 04:44:28;pressure mat bed left OFF
2009-07-25 04:44:31;pressure mat bed left ON
2009-07-25 04:44:32;pressure mat bed left OFF
2009-07-25 04:44:34;pressure mat bed left ON
2009-07-25 04:44:35;pressure mat bed left OFF
2009-07-25 04:44:36;pressure mat bed left ON
2009-07-25 04:44:38;pressure mat bed left OFF
2009-07-25 04:44:40;pressure mat bed left ON
2009-07-25 04:44:43;pressure mat bed left OFF
2009-07-25 04:44:44;pressure mat bed left ON
2009-07-25 04:44:45;pressure mat bed left OFF
2009-07-25 04:44:46;pressure mat bed left ON
2009-07-25 04:44:47;pressure mat bed left OFF
2009-07-25 04:44:48;pressure mat bed left ON
2009-07-25 04:44:49;pressure mat bed left OFF
2009-07-25 04:44:50;pressure mat bed left ON
2009-07-25 04:44:51;pressure mat bed left OFF
2009-07-25 04:44:53;pressure mat bed left ON
2009-07-25 04:44:55;pressure mat bed left OFF
2009-07-25 04:44:56;pressure mat bed left ON
2009-07-25 04:44:57;pressure mat bed left OFF
2009-07-25 04:44:58;pressure mat bed left ON
2009-07-25 04:44:59;pressure mat bed left OFF
2009-07-25 04:44:59;pressure mat bed left ON
2009-07-25 04:45:00;pressure mat bed left OFF
2009-07-25 04:45:01;pressure mat bed left ON
2009-07-25 04:45:02;pressure mat bed left OFF
2009-07-25 04:45:03;pressure mat bed left ON
2009-07-25 04:45:04;pressure mat bed left OFF
2009-07-25 04:45:05;pressure mat bed left ON
2009-07-25 04:45:06;pressure mat bed left OFF
2009-07-25 04:45:08;pressure mat bed left ON
2009-07-25 04:45:09;pressure mat bed left OFF
2009-07-25 04:45:10;pressure mat bed left ON
2009-07-25 04:45:11;pressure mat bed left OFF
2009-07-25 04:45:12;pressure mat bed left ON
2009-07-25 04:45:13;pressure mat bed left OFF
2009-07-25 04:45:14;pressure mat bed left ON
2009-07-25 04:45:15;pressure mat bed left OFF
2009-07-25 04:45:17;pressure mat bed left ON
2009-07-25 04:45:19;pressure mat bed left OFF
2009-07-25 04:45:20;pressure mat bed left ON
2009-07-25 04:45:21;pressure mat bed left OFF
2009-07-25 04:45:22;pressure mat bed left ON
2009-07-25 04:45:23;pressure mat bed left OFF
2009-07-25 04:45:25;pressure mat bed left ON
2009-07-25 04:45:27;pressure mat bed left OFF
2009-07-25 04:45:28;pressure mat bed left ON
2009-07-25 04:45:29;pressure mat bed left OFF
2009-07-25 04:45:31;pressure mat bed left ON
2009-07-25 04:45:32;pressure mat bed left OFF
2009-07-25 04:45:33;pressure mat bed left ON
2009-07-25 04:45:34;pressure mat bed left OFF
2009-07-25 04:45:35;pressure mat bed left ON
2009-07-25 04:45:36;pressure mat bed left OFF
2009-07-25 04:45:39;pressure mat bed left ON
2009-07-25 04:45:40;pressure mat bed left OFF
2009-07-25 04:45:43;pressure mat bed left ON
2009-07-25 04:45:44;pressure mat bed left OFF
2009-07-25 04:45:45;pressure mat bed left ON
2009-07-25 04:45:46;pressure mat bed left OFF
2009-07-25 04:45:47;pressure mat bed left ON
2009-07-25 04:45:48;pressure mat bed left OFF
2009-07-25 04:45:49;pressure mat bed left ON
2009-07-25 04:45:50;pressure mat bed left OFF
2009-07-25 04:45:52;pressure mat bed left ON
2009-07-25 04:45:54;pressure mat bed left OFF
2009-07-25 04:45:55;pressure mat bed left ON
2009-07-25 04:45:56;pressure mat bed left OFF
2009-07-25 04:45:57;pressure mat bed left ON
2009-07-25 04:45:58;pressure mat bed left OFF
2009-07-25 04:45:59;pressure mat bed left ON
2009-07-25 04:46:00;pressure mat bed left OFF
2009-07-25 04:46:01;pressure mat bed left ON
2009-07-25 04:46:02;pressure mat bed left OFF
2009-07-25 04:46:04;pressure mat bed left ON
2009-07-25 04:46:05;pressure mat bed left OFF
2009-07-25 04:46:06;pressure mat bed left ON
2009-07-25 04:46:07;pressure mat bed left OFF
2009-07-25 04:46:08;pressure mat bed left ON
2009-07-25 04:46:09;pressure mat bed left OFF
2009-07-25 04:46:10;pressure mat bed left ON
2009-07-25 04:46:11;pressure mat bed left OFF
2009-07-25 04:46:12;pressure mat bed left ON
2009-07-25 04:46:13;pressure mat bed left OFF
2009-07-25 04:46:14;pressure mat bed left ON
2009-07-25 04:46:15;pressure mat bed left OFF
2009-07-25 04:46:16;pressure mat bed left ON
2009-07-25 04:46:17;pressure mat bed left OFF
2009-07-25 04:46:19;pressure mat bed left ON
2009-07-25 04:46:22;pressure mat bed left OFF
2009-07-25 04:46:24;pressure mat bed left ON
2009-07-25 04:46:29;pressure mat bed left OFF
2009-07-25 04:46:31;pressure mat bed left ON
2009-07-25 04:46:33;pressure mat bed left OFF
2009-07-25 04:46:34;pressure mat bed left ON
2009-07-25 04:46:37;pressure mat bed left OFF
2009-07-25 04:46:38;pressure mat bed left ON
2009-07-25 04:46:39;pressure mat bed left OFF
2009-07-25 04:46:40;pressure mat bed left ON
2009-07-25 04:46:41;pressure mat bed left OFF
2009-07-25 04:46:42;pressure mat bed left ON
2009-07-25 04:46:43;pressure mat bed left OFF
2009-07-25 04:46:44;pressure mat bed left ON
2009-07-25 04:46:45;pressure mat bed left OFF
2009-07-25 04:46:46;pressure mat bed left ON
2009-07-25 04:46:47;pressure mat bed left OFF
2009-07-25 04:46:49;pressure mat bed left ON
2009-07-25 04:46:51;pressure mat bed left OFF
2009-07-25 04:46:52;pressure mat bed left ON
2009-07-25 04:46:53;pressure mat bed left OFF
2009-07-25 04:46:56;pressure mat bed left ON
2009-07-25 04:46:57;pressure mat bed left OFF
2009-07-25 04:46:58;pressure mat bed left ON
2009-07-25 04:46:59;pressure mat bed left OFF
2009-07-25 04:47:00;pressure mat bed left ON
2009-07-25 04:47:01;pressure mat bed left OFF
2009-07-25 04:47:02;pressure mat bed left ON
2009-07-25 04:47:03;pressure mat bed left OFF
2009-07-25 04:47:04;pressure mat bed left ON
2009-07-25 04:47:05;pressure mat bed left OFF
2009-07-25 04:47:06;pressure mat bed left ON
2009-07-25 04:47:07;pressure mat bed left OFF
2009-07-25 04:47:09;pressure mat bed left ON
2009-07-25 04:47:12;pressure mat bed left OFF
2009-07-25 04:47:13;pressure mat bed left ON
2009-07-25 04:47:14;pressure mat bed left OFF
2009-07-25 04:47:16;pressure mat bed left ON
2009-07-25 04:47:18;pressure mat bed left OFF
2009-07-25 04:47:19;pressure mat bed left ON
2009-07-25 04:47:20;pressure mat bed left OFF
2009-07-25 04:47:21;pressure mat bed left ON
2009-07-25 04:47:22;pressure mat bed left OFF
2009-07-25 04:47:23;pressure mat bed left ON
2009-07-25 04:47:24;pressure mat bed left OFF
2009-07-25 04:47:26;pressure mat bed left ON
2009-07-25 04:47:29;pressure mat bed left OFF
2009-07-25 04:47:31;pressure mat bed left ON
2009-07-25 04:47:32;pressure mat bed left OFF
2009-07-25 04:47:33;pressure mat bed left ON
2009-07-25 04:47:34;pressure mat bed left OFF
2009-07-25 04:47:38;pressure mat bed left ON
2009-07-25 04:47:39;pressure mat bed left OFF
2009-07-25 04:47:51;pressure mat bed left ON
2009-07-25 04:47:52;pressure mat bed left OFF
2009-07-25 04:47:53;pressure mat bed left ON
2009-07-25 04:47:54;pressure mat bed left OFF
2009-07-25 04:47:56;pressure mat bed left ON
2009-07-25 04:47:58;pressure mat bed left OFF
2009-07-25 04:47:59;pressure mat bed left ON
2009-07-25 04:48:00;pressure mat bed left OFF
2009-07-25 04:48:00;pressure mat bed left ON
2009-07-25 04:48:01;pressure mat bed left OFF
2009-07-25 04:48:04;pressure mat bed left ON
2009-07-25 04:48:05;pressure mat bed left OFF
2009-07-25 04:48:06;pressure mat bed left ON
2009-07-25 04:48:07;pressure mat bed left OFF
2009-07-25 04:48:10;pressure mat bed left ON
2009-07-25 04:48:11;pressure mat bed left OFF
2009-07-25 04:48:12;pressure mat bed left ON
2009-07-25 04:48:13;pressure mat bed left OFF
2009-07-25 04:48:15;pressure mat bed left ON
2009-07-25 04:48:16;pressure mat bed left OFF
2009-07-25 04:48:18;pressure mat bed left ON
2009-07-25 04:48:21;pressure mat bed left OFF
2009-07-25 04:48:25;pressure mat bed left ON
2009-07-25 04:48:26;pressure mat bed left OFF
2009-07-25 04:48:28;pressure mat bed left ON
2009-07-25 04:48:29;pressure mat bed left OFF
2009-07-25 04:48:31;pressure mat bed left ON
2009-07-25 04:48:35;pressure mat bed left OFF
2009-07-25 04:48:38;pressure mat bed left ON
2009-07-25 04:48:39;pressure mat bed left OFF
2009-07-25 04:48:42;pressure mat bed left ON
2009-07-25 04:48:43;pressure mat bed left OFF
2009-07-25 04:48:50;pressure mat bed left ON
2009-07-25 04:48:51;pressure mat bed left OFF
2009-07-25 04:48:53;pressure mat bed left ON
2009-07-25 04:48:54;pressure mat bed left OFF
2009-07-25 04:48:58;pressure mat bed left ON
2009-07-25 04:49:03;pressure mat bed left OFF
2009-07-25 04:49:12;pressure mat bed left ON
2009-07-25 04:49:13;pressure mat bed left OFF
2009-07-25 04:49:17;pressure mat bed left ON
2009-07-25 04:49:18;pressure mat bed left OFF
2009-07-25 04:49:21;pressure mat bed left ON
2009-07-25 04:49:23;pressure mat bed left OFF
2009-07-25 04:49:24;pressure mat bed left ON
2009-07-25 04:49:25;pressure mat bed left OFF
2009-07-25 04:49:27;pressure mat bed left ON
2009-07-25 04:49:28;pressure mat bed left OFF
2009-07-25 04:49:29;pressure mat bed left ON
2009-07-25 04:49:30;pressure mat bed left OFF
2009-07-25 04:49:34;pressure mat bed left ON
2009-07-25 04:49:35;pressure mat bed left OFF
2009-07-25 04:49:36;pressure mat bed left ON
2009-07-25 04:49:37;pressure mat bed left OFF
2009-07-25 04:49:39;pressure mat bed left ON
2009-07-25 04:49:40;pressure mat bed left OFF
2009-07-25 04:49:44;pressure mat bed left ON
2009-07-25 04:49:45;pressure mat bed left OFF
2009-07-25 04:49:48;pressure mat bed left ON
2009-07-25 04:49:49;pressure mat bed left OFF
2009-07-25 04:49:51;pressure mat bed left ON
2009-07-25 04:49:52;pressure mat bed left OFF
2009-07-25 04:49:54;pressure mat bed left ON
2009-07-25 04:49:56;pressure mat bed left OFF
2009-07-25 04:49:58;pressure mat bed left ON
2009-07-25 04:50:01;pressure mat bed left OFF
2009-07-25 04:50:02;pressure mat bed left ON
2009-07-25 04:50:03;pressure mat bed left OFF
2009-07-25 04:50:04;pressure mat bed left ON
2009-07-25 04:50:05;pressure mat bed left OFF
2009-07-25 04:50:06;pressure mat bed left ON
2009-07-25 04:50:07;pressure mat bed left OFF
2009-07-25 04:50:12;pressure mat bed left ON
2009-07-25 04:50:18;pressure mat bed left OFF
2009-07-25 04:50:19;pressure mat bed left ON
2009-07-25 04:50:20;pressure mat bed left OFF
2009-07-25 04:50:22;pressure mat bed left ON
2009-07-25 04:50:23;pressure mat bed left OFF
2009-07-25 04:50:25;pressure mat bed left ON
2009-07-25 04:50:30;pressure mat bed left OFF
2009-07-25 04:50:31;pressure mat bed left ON
2009-07-25 04:50:32;pressure mat bed left OFF
2009-07-25 04:50:41;pressure mat bed left ON
2009-07-25 04:50:44;pressure mat bed left OFF
2009-07-25 04:50:47;pressure mat bed left ON
2009-07-25 04:50:48;pressure mat bed left OFF
2009-07-25 04:50:55;pressure mat bed left ON
2009-07-25 04:50:56;pressure mat bed left OFF
2009-07-25 04:50:58;pressure mat bed left ON
2009-07-25 04:51:03;pressure mat bed left OFF
2009-07-25 04:51:05;pressure mat bed left ON
2009-07-25 04:51:06;pressure mat bed left OFF
2009-07-25 04:51:09;pressure mat bed left ON
2009-07-25 04:51:10;pressure mat bed left OFF
2009-07-25 04:51:13;pressure mat bed left ON
2009-07-25 04:51:14;pressure mat bed left OFF
2009-07-25 04:51:21;pressure mat bed left ON
2009-07-25 04:51:22;pressure mat bed left OFF
2009-07-25 04:51:24;pressure mat bed left ON
2009-07-25 04:51:26;pressure mat bed left OFF
2009-07-25 04:51:27;pressure mat bed left ON
2009-07-25 04:51:28;pressure mat bed left OFF
2009-07-25 04:51:32;pressure mat bed left ON
2009-07-25 04:51:52;pressure mat bed left OFF
