Ts_0,Ts_1,Ts_2,Ts_3,Ts_4,Ts_5,Ts_6,Ts_7,Ts_8,Ts_9,Ts_10,Ts_11,Ts_12,Ts_13,Ts_14,Ts_15,Ts_16,Ts_17,Ts_18,Ts_19,Ts_20,Ts_21,Ts_22,Ts_23
0   ,0   ,0   ,0   ,0   ,10  ,12  ,25  ,21  ,25  ,13   ,9    ,14   ,11   ,11   ,7    ,10   ,16   ,29   ,16   ,5    ,2    ,1    ,1
0   ,0   ,0   ,0   ,2   ,11  ,13  ,26  ,21  ,25  ,13   ,9    ,14   ,11   ,10   ,7    ,10   ,17   ,30   ,15   ,5    ,2    ,1    ,1
0   ,0   ,0   ,0   ,3   ,12  ,12  ,26  ,21  ,24  ,13   ,11   ,13   ,11   ,10   ,7    ,10   ,17   ,29   ,15   ,5    ,2    ,1    ,1
0   ,0   ,2   ,0   ,3   ,13  ,12  ,25  ,21  ,24  ,13   ,8    ,14   ,11   ,10   ,7    ,10   ,16   ,30   ,15   ,5    ,2    ,1    ,1
0   ,0   ,2   ,0   ,3   ,14  ,12  ,26  ,21  ,28  ,13   ,6    ,12   ,11   ,10   ,4    ,10   ,16   ,31   ,15   ,5    ,2    ,1    ,1
0   ,0   ,2   ,0   ,3   ,16  ,10  ,25  ,21  ,28  ,13   ,5    ,12   ,11   ,10   ,6    ,11   ,16   ,31   ,15   ,5    ,2    ,1    ,1
0   ,0   ,2   ,0   ,3   ,16  ,11  ,26  ,21  ,28  ,13   ,7    ,14   ,13   ,11   ,7    ,12   ,16   ,34   ,16   ,5    ,1    ,1    ,0
0   ,0   ,2   ,0   ,4   ,16  ,9   ,26  ,21  ,29  ,11   ,7    ,14   ,12   ,11   ,9    ,12   ,16   ,36   ,16   ,5    ,1    ,1    ,0
0   ,0   ,2   ,0   ,4   ,18  ,9   ,27  ,20  ,29  ,11   ,7    ,14   ,12   ,13   ,9    ,12   ,16   ,37   ,16   ,5    ,1    ,1    ,0
0   ,0   ,2   ,0   ,4   ,18  ,9   ,27  ,17  ,30  ,12   ,7    ,14   ,11   ,13   ,9    ,9    ,16   ,39   ,16   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,18  ,11  ,26  ,16  ,31  ,10   ,7    ,12   ,12   ,12   ,9    ,9    ,17   ,38   ,15   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,19  ,11  ,26  ,17  ,29  ,9    ,7    ,12   ,12   ,12   ,9    ,9    ,17   ,35   ,17   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,11  ,24  ,17  ,29  ,7    ,7    ,12   ,11   ,12   ,7    ,9    ,16   ,35   ,17   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,13  ,24  ,16  ,27  ,7    ,7    ,12   ,12   ,12   ,6    ,10   ,16   ,34   ,17   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,14  ,24  ,16  ,23  ,6    ,7    ,12   ,12   ,10   ,6    ,10   ,16   ,33   ,16   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,14  ,23  ,15  ,20  ,5    ,8    ,12   ,11   ,9    ,7    ,10   ,15   ,30   ,15   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,15  ,23  ,14  ,20  ,5    ,8    ,13   ,11   ,10   ,7    ,8    ,15   ,32   ,16   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,18  ,16  ,21  ,14  ,19  ,5    ,6    ,13   ,12   ,9    ,8    ,7    ,14   ,32   ,16   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,20  ,15  ,21  ,13  ,19  ,5    ,6    ,13   ,11   ,9    ,8    ,8    ,11   ,27   ,16   ,5    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,21  ,15  ,21  ,12  ,20  ,5    ,6    ,13   ,11   ,9    ,8    ,8    ,11   ,26   ,16   ,6    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,21  ,15  ,21  ,12  ,20  ,5    ,7    ,10   ,10   ,9    ,8    ,8    ,11   ,25   ,14   ,6    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,23  ,15  ,20  ,14  ,18  ,5    ,6    ,10   ,9    ,9    ,8    ,8    ,10   ,25   ,17   ,7    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,22  ,17  ,20  ,13  ,16  ,5    ,6    ,9    ,9    ,11   ,8    ,8    ,8    ,23   ,16   ,7    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,22  ,18  ,20  ,13  ,16  ,5    ,6    ,9    ,9    ,10   ,8    ,9    ,9    ,23   ,16   ,7    ,1    ,0    ,0
0   ,0   ,2   ,0   ,4   ,22  ,16  ,20  ,13  ,18  ,5    ,6    ,9    ,9    ,10   ,8    ,8    ,8    ,24   ,16   ,7    ,1    ,0    ,0
0   ,0   ,2   ,2   ,4   ,22  ,17  ,22  ,13  ,18  ,5    ,6    ,10   ,12   ,11   ,8    ,9    ,10   ,27   ,17   ,9    ,1    ,0    ,0
0   ,0   ,2   ,2   ,4   ,22  ,15  ,22  ,12  ,16  ,4    ,6    ,11   ,9    ,11   ,8    ,9    ,11   ,27   ,17   ,8    ,1    ,0    ,0
0   ,0   ,2   ,2   ,4   ,21  ,15  ,22  ,12  ,15  ,4    ,6    ,11   ,9    ,11   ,8    ,10   ,12   ,27   ,16   ,9    ,1    ,0    ,0
0   ,0   ,2   ,2   ,4   ,20  ,15  ,21  ,10  ,15  ,3    ,6    ,11   ,8    ,14   ,8    ,10   ,12   ,26   ,16   ,9    ,1    ,0    ,0
0   ,0   ,2   ,2   ,4   ,20  ,16  ,20  ,10  ,15  ,3    ,6    ,11   ,8    ,14   ,8    ,10   ,12   ,26   ,14   ,10   ,0    ,0    ,0
0   ,0   ,2   ,2   ,6   ,18  ,16  ,20  ,10  ,15  ,3    ,6    ,12   ,10   ,13   ,8    ,12   ,12   ,26   ,14   ,10   ,0    ,0    ,0
0   ,0   ,2   ,2   ,4   ,17  ,16  ,18  ,10  ,17  ,3    ,8    ,14   ,10   ,13   ,8    ,14   ,11   ,25   ,17   ,10   ,0    ,0    ,0
0   ,0   ,2   ,2   ,3   ,16  ,15  ,18  ,10  ,17  ,4    ,6    ,16   ,10   ,13   ,8    ,14   ,11   ,28   ,17   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,3   ,14  ,16  ,18  ,10  ,17  ,4    ,6    ,15   ,10   ,13   ,8    ,14   ,11   ,27   ,17   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,3   ,14  ,17  ,19  ,11  ,13  ,4    ,6    ,15   ,10   ,13   ,8    ,16   ,14   ,26   ,17   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,3   ,13  ,18  ,19  ,11  ,12  ,4    ,6    ,15   ,11   ,13   ,6    ,14   ,12   ,26   ,16   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,3   ,14  ,17  ,18  ,11  ,12  ,4    ,6    ,10   ,9    ,12   ,5    ,13   ,12   ,23   ,15   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,2   ,15  ,17  ,18  ,11  ,11  ,4    ,6    ,10   ,9    ,13   ,3    ,13   ,12   ,21   ,16   ,10   ,0    ,0    ,0
0   ,0   ,0   ,2   ,2   ,14  ,17  ,17  ,11  ,14  ,5    ,7    ,10   ,13   ,12   ,5    ,14   ,12   ,22   ,15   ,9    ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,15  ,17  ,16  ,11  ,13  ,4    ,7    ,10   ,13   ,12   ,5    ,14   ,13   ,20   ,14   ,9    ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,16  ,15  ,17  ,11  ,13  ,2    ,7    ,10   ,12   ,12   ,5    ,14   ,13   ,22   ,14   ,10   ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,16  ,16  ,16  ,11  ,13  ,2    ,7    ,10   ,13   ,12   ,5    ,15   ,14   ,23   ,13   ,10   ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,17  ,16  ,17  ,10  ,13  ,2    ,7    ,10   ,13   ,13   ,5    ,15   ,16   ,23   ,15   ,10   ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,18  ,14  ,17  ,10  ,13  ,2    ,7    ,10   ,12   ,14   ,5    ,14   ,16   ,23   ,15   ,10   ,2    ,0    ,0
0   ,0   ,0   ,2   ,2   ,19  ,14  ,17  ,9   ,13  ,2    ,7    ,10   ,12   ,14   ,5    ,14   ,16   ,28   ,19   ,10   ,2    ,0    ,0
