sleeping_mean_occ_time,sleeping_std_occ_time,sleeping_mean_duration,sleeping_std_duration,sleeping_nb_occ,bed_to_toilet_mean_occ_time,bed_to_toilet_std_occ_time,bed_to_toilet_mean_duration,bed_to_toilet_std_duration,bed_to_toilet_nb_occ,meal_preparation_mean_occ_time,meal_preparation_std_occ_time,meal_preparation_mean_duration,meal_preparation_std_duration,meal_preparation_nb_occ,relax_mean_occ_time,relax_std_occ_time,relax_mean_duration,relax_std_duration,relax_nb_occ,housekeeping_mean_occ_time,housekeeping_std_occ_time,housekeeping_mean_duration,housekeeping_std_duration,housekeeping_nb_occ,eating_mean_occ_time,eating_std_occ_time,eating_mean_duration,eating_std_duration,eating_nb_occ,wash_dishes_mean_occ_time,wash_dishes_std_occ_time,wash_dishes_mean_duration,wash_dishes_std_duration,wash_dishes_nb_occ,leave_home_mean_occ_time,leave_home_std_occ_time,leave_home_mean_duration,leave_home_std_duration,leave_home_nb_occ,enter_home_mean_occ_time,enter_home_std_occ_time,enter_home_mean_duration,enter_home_std_duration,enter_home_nb_occ,work_mean_occ_time,work_std_occ_time ,work_mean_duration,work_std_duration ,work_nb_occ,resperate_mean_occ_time,resperate_std_occ_time,resperate_mean_duration,resperate_std_duration,resperate_nb_occ,nb_label
40810.24192069999     ,35462.72262029399    ,263.14363201333333    ,160.20759924295032   ,10             ,15222.829587999999         ,2288.74963382074          ,3.9430514666666667         ,1.9462013767314892        ,3                   ,43070.27404218182             ,14655.172103901457           ,12.932749157575758            ,14.444056083952866           ,44                     ,51815.795035361705 ,20233.232475786077,28.89790470301418  ,28.95716496382431 ,94          ,                          ,                         ,                          ,                         ,0                  ,46102.824901500004  ,15148.489004108842 ,8.550517270833334   ,4.112491347303895  ,4            ,                         ,                        ,                         ,                        ,0                 ,48074.369006            ,11895.75075243095      ,0.13771163518518517     ,0.14131908427206616    ,9                ,55605.77442366667       ,12838.98764992255      ,0.1062994111111111      ,0.06339191164263022    ,9                ,48462.0543006     ,6232.714594257503 ,15.4495821        ,8.361415463108305 ,5          ,                       ,                      ,                       ,                      ,0               ,8
30843.000777363635    ,32803.742144343705   ,221.1679278560606     ,169.92698879146678   ,11             ,16755.562377000002         ,899.8627240000005         ,4.6161006                  ,2.07907775                ,2                   ,45276.03849804762             ,15717.098910123965           ,10.628220095238097            ,7.6382888616782525           ,42                     ,53470.12823150001  ,20126.31298448671 ,30.834350984313716 ,29.12827290597774 ,102         ,51215.894934              ,0.0                      ,24.414248633333333        ,0.0                      ,1                  ,51600.7358408       ,17449.62676024859  ,14.34527713         ,12.159236627640597 ,5            ,                         ,                        ,                         ,                        ,0                 ,46450.982624375         ,11315.186343573481     ,0.15180207708333332     ,0.14482812724255448    ,8                ,52997.883872125         ,8230.716709011158      ,0.10153840833333333     ,0.06581812851449324    ,8                ,46441.05552825    ,5304.359888585716 ,13.616658479166668,8.401996232106953 ,4          ,                       ,                      ,                       ,                      ,0               ,9
23530.167224333334    ,27578.784948866865   ,221.7534499638889     ,161.52254692490484   ,12             ,18688.884540000003         ,2831.131302722841         ,3.898317677777778          ,1.9779115687759619        ,3                   ,45489.771459425               ,14756.06367184003            ,9.666578065416669             ,6.333446992414596            ,40                     ,54061.614967650945 ,20013.46731927535 ,29.949033842452828 ,26.8127959212738  ,106         ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,52564.633485750004  ,14945.220298624681 ,12.923289654166664  ,10.351368827537973 ,8            ,43510.639151             ,0.0                     ,1.8876662833333335       ,0.0                     ,1                 ,48050.253730000004      ,9320.49543123484       ,0.11115490666666668     ,0.06514220843387404    ,5                ,55872.816129800005      ,5508.5500733396475     ,0.12673014333333332     ,0.06999294474038921    ,5                ,41259.335887      ,1573.0260639999979,12.353788291666666,10.669894458333331,2          ,                       ,                      ,                       ,                      ,0               ,10
17178.99236708333     ,22274.174260473443   ,191.42898964583335    ,111.39481237625624   ,12             ,19657.936731666665         ,2808.9991963120897        ,2.514392266666667          ,0.0366080549145672        ,3                   ,47036.82328785715             ,15252.414132306945           ,9.464357415079366             ,6.249046871912415            ,42                     ,55034.95107375962  ,20608.60768624333 ,29.123021538621792 ,23.381735084855627,104         ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,54922.435765333335  ,15588.961738098842 ,11.941474835185183  ,10.14676651955553  ,9            ,43510.639151             ,0.0                     ,1.8876662833333335       ,0.0                     ,1                 ,41141.31279485714       ,10300.250699888962     ,0.10268107142857143     ,0.05661124674365589    ,7                ,48207.01567171428       ,9113.24951020095       ,0.09255819761904761     ,0.058551674544747245   ,7                ,39686.309823      ,0.0               ,1.6838938333333333,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,10
15961.383823692306    ,21812.041621300887   ,214.9938374141026     ,134.6027690152374    ,13             ,19657.936731666665         ,2808.9991963120897        ,2.514392266666667          ,0.0366080549145672        ,3                   ,46733.44624869768             ,14721.71116747792            ,8.749854459302325             ,6.309924164464322            ,43                     ,56547.00609511765  ,19915.112438661512,28.529991969047618 ,23.0239987962579  ,119         ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,53392.2703355       ,15485.051225250498 ,11.33807903         ,9.79479260635831   ,10           ,41762.885089999996       ,1747.7540610000033      ,4.2660983083333335       ,2.3784320250000004      ,2                 ,40933.116281            ,9706.077537954983      ,0.0845186857142857      ,0.013035694429680465   ,7                ,47776.031032428575      ,8869.683310514722      ,0.0720743119047619      ,0.010854084851141116   ,7                ,39686.309823      ,0.0               ,1.6838938333333333,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,10
11096.406012499998    ,9814.530282216145    ,223.00058607500003    ,161.93350612284746   ,12             ,22066.04660375             ,4828.543966014712         ,2.7242800125               ,0.3649160311858945        ,4                   ,47978.060086659585            ,14666.421935113027           ,8.105512350354614             ,6.424924974716389            ,47                     ,56185.14347754954  ,19531.882997890763,29.66264575210211  ,23.914767952847814,111         ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,57029.224875        ,15435.399361254642 ,14.441801924074078  ,11.875573498872763 ,9            ,50538.788187             ,12492.773104520458      ,5.210107394444445        ,2.3566074997089363      ,3                 ,42307.35604544444       ,9365.740770073184      ,0.08294994444444442     ,0.011865252073537261   ,9                ,48719.79769266667       ,8129.0865923323045     ,0.10525526296296298     ,0.09025142320701939    ,9                ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
15776.034160714287    ,20761.456944227204   ,249.42907445833336    ,168.5991021495185    ,14             ,23418.017377               ,3464.9526127482877        ,2.7371920958333336         ,0.3589263369140784        ,4                   ,47497.04473852175             ,14565.914056039019           ,7.4169573192029015            ,5.887165415737094            ,46                     ,57462.474200242425 ,19240.662091980765,29.75438082777779  ,24.694108818667925,99          ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,54925.65240130001   ,15945.26740027439  ,13.66518777666667   ,11.504542022175247 ,10           ,50538.788187             ,12492.773104520458      ,5.210107394444445        ,2.3566074997089363      ,3                 ,43631.74086745454       ,9523.763270290025      ,0.07524517878787879     ,0.023586949579607875   ,11               ,50935.84320854545       ,9701.356155350366      ,0.10236726515151516     ,0.08194117789257609    ,11               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
16504.320589384613    ,21372.16075253805    ,245.63932133846154    ,174.38800148686784   ,13             ,23418.017377               ,3464.9526127482877        ,2.7371920958333336         ,0.3589263369140784        ,4                   ,47929.880819326085            ,15582.026581675336           ,6.0752253072463756            ,5.293256941370406            ,46                     ,59794.437764999995 ,17090.407147775037,30.775746169557834 ,27.77678023859291 ,98          ,56680.145194              ,5464.250259999997        ,16.72013895               ,7.694109683333334        ,2                  ,54176.19187922222   ,14712.202633819335 ,13.716380866666666  ,12.219632474821026 ,9            ,50538.788187             ,12492.773104520458      ,5.210107394444445        ,2.3566074997089363      ,3                 ,42264.65277730768       ,9417.090086108541      ,0.0766317               ,0.022189648820377186   ,13               ,49684.856073            ,9659.276828938493      ,0.09705549743589746     ,0.076440672015929      ,13               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
17810.574524666667    ,22126.48131701691    ,273.89396106111116    ,174.1650565185926    ,12             ,23959.1591424              ,3282.69019676147          ,2.869363116666667          ,0.4158596004145493        ,5                   ,49091.21152247058             ,15615.77820684701            ,5.951892633006534             ,5.128850459369387            ,51                     ,58985.576778282826 ,17658.415923348322,30.409498524579135 ,28.567236359060985,99          ,62144.395454              ,0.0                      ,9.026029266666665         ,0.0                      ,1                  ,50321.91081888889   ,13624.311986232216 ,10.150021842592592  ,9.014180976212796  ,9            ,50538.788187             ,12492.773104520458      ,5.210107394444445        ,2.3566074997089363      ,3                 ,43169.60740623077       ,8799.197932183228      ,0.07420455897435897     ,0.019893574662987645   ,13               ,50220.736088000005      ,9849.440512481815      ,0.10067264743589746     ,0.07609263759369006    ,13               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
22640.69798823077     ,27855.083028877547   ,278.5881836897436     ,169.9274200614568    ,13             ,23648.731757400004         ,3468.8566020758153        ,3.021919823333333          ,0.3767901878966404        ,5                   ,48848.941423686265            ,15888.873219567962           ,6.406787037581697             ,5.019653732183064            ,51                     ,58863.519729571424 ,17497.205527166334,31.367362324829944 ,29.04158529783746 ,98          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,48378.35031928572   ,13897.051435808862 ,10.554185711904763  ,9.673014893915703  ,7            ,54052.862705             ,14037.731676000003      ,6.87132795               ,0.22679761666666653     ,2                 ,43169.60740623077       ,8799.197932183228      ,0.07420455897435897     ,0.019893574662987645   ,13               ,50220.736088000005      ,9849.440512481815      ,0.10067264743589746     ,0.07609263759369006    ,13               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
24387.442341583333    ,28262.12312727866    ,286.14418636111105    ,162.78305401034834   ,12             ,23505.379911599997         ,3605.547913107114         ,3.1621568466666665         ,0.2939808479447398        ,5                   ,48471.095246622644            ,14936.195240700572           ,7.202931402201256             ,6.32178821801726             ,53                     ,59800.43211677779  ,16237.471669093558,32.03473310420876  ,29.042900228890833,99          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,43106.939922000005  ,9591.58113794139   ,10.956552514285715  ,9.45167786951016   ,7            ,49261.88667733333        ,13314.610133243454      ,14.092899244444446       ,10.214522767157153      ,3                 ,45310.81637555556       ,7882.110742416872      ,0.07108347777777778     ,0.02266542385022821    ,9                ,52963.49214022222       ,8482.928873897949      ,0.11528284444444442     ,0.08738081583056609    ,9                ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
23603.368892461545    ,27318.021531214137   ,256.8900899192307     ,146.40023221799325   ,13             ,22046.657109666663         ,4633.861693284956         ,3.1364432972222223         ,0.27445682524533727       ,6                   ,48753.20007111539             ,16059.51832626816            ,7.515178703846152             ,6.339268006430729            ,52                     ,59586.026606734944 ,16736.926282410313,34.81246701967871  ,32.03609775181637 ,83          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,43687.966331166666  ,10245.406695829835 ,11.798058469444443  ,9.96324868700865   ,6            ,53885.2645015            ,14205.329879500001      ,17.8170837               ,10.718958133333334      ,2                 ,43096.720392400006      ,8187.873694427034      ,0.07666032666666667     ,0.030208448995201285   ,10               ,52413.9307116           ,10765.242346653738     ,0.11397537166666664     ,0.08295491199051079    ,10               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
22950.714272769234    ,27338.55762634167    ,261.1454541679487     ,123.10477880239763   ,13             ,20833.078813999997         ,3354.8315913987403        ,3.1593738972222223         ,0.2965306389563849        ,6                   ,47876.907416530616            ,16105.117293576024           ,6.8621399                     ,5.785218967987359            ,49                     ,59848.46858201163  ,16560.870713055716,34.16339992112403  ,31.254830934386195,86          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,40992.073742        ,6224.645218936435  ,7.531327176190476   ,3.58016945393414   ,7            ,54847.663133             ,15167.728511000001      ,16.56094046666667        ,11.975101366666667      ,2                 ,44798.21785136364       ,9370.298872921816      ,0.08427996515151515     ,0.035834177108094944   ,11               ,53484.42642618181       ,10643.99850724449      ,0.0768737106060606      ,0.026806178227307135   ,11               ,                  ,                  ,                  ,                  ,0          ,                       ,                      ,                       ,                      ,0               ,9
23272.60054108333     ,28884.740058660405   ,281.70034388749997    ,130.66606638889823   ,12             ,20746.9780276              ,3668.977232889871         ,3.2735144400000005         ,0.16537267843940803       ,5                   ,48221.0093482353              ,15655.859493548665           ,6.592701729738562             ,5.670459028309328            ,51                     ,58866.183929616294 ,16857.599301612056,34.298963732170535 ,32.28195270144602 ,86          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,41166.920085142854  ,6097.677503173743  ,7.312135911904761   ,3.6716469770335927 ,7            ,54836.844472000004       ,12384.407920544818      ,13.839813616666667       ,10.507668524885835      ,3                 ,45170.46398763637       ,10008.573127008776     ,0.09506201666666668     ,0.028145626790957393   ,11               ,53784.52583172728       ,11195.25875821704      ,0.06786843636363636     ,0.03339909673800985    ,11               ,55382.876908      ,0.0               ,46.554038266666666,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,10
27799.553277923078    ,31875.832981940293   ,291.48342384487177    ,130.03372367467986   ,13             ,20746.9780276              ,3668.977232889871         ,3.2735144400000005         ,0.16537267843940803       ,5                   ,47864.06262586537             ,15265.506279320349           ,6.775584316025642             ,5.828468551647862            ,52                     ,58944.9332735955   ,16322.590243734616,31.323129694756553 ,29.85942748961467 ,89          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,41341.02927028572   ,6004.184657009429  ,9.93739423095238    ,6.385345937669202  ,7            ,54836.844472000004       ,12384.407920544818      ,13.839813616666667       ,10.507668524885835      ,3                 ,45460.06319118182       ,9870.88613757251       ,0.09364585303030303     ,0.028751805819966888   ,11               ,53897.3172510909        ,11086.424570642339     ,0.06798995454545455     ,0.03328933522817621    ,11               ,55382.876908      ,0.0               ,46.554038266666666,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,10
29491.227646416668    ,32326.64926092703    ,290.34581525          ,118.35847427225755   ,12             ,19575.193468400004         ,2520.501768409976         ,3.1209925166666665         ,0.2870747620690539        ,5                   ,45086.874842979596            ,14037.757492512024           ,6.832425825510206             ,5.908585161382677            ,49                     ,58780.77948131819  ,16215.317453613952,31.84773773844697  ,29.127586186895975,88          ,59417.950134              ,0.0                      ,5.077072083333333         ,0.0                      ,1                  ,46645.340889666666  ,11416.42987940733  ,9.367725581481482   ,6.085917712836302  ,9            ,54398.2172872            ,12869.51924847772       ,10.09307082              ,9.401013801528475       ,5                 ,46700.39498608333       ,10392.198318591103     ,0.09175889166666666     ,0.028231703018802727   ,12               ,54097.52269975          ,11047.585842622904     ,0.0709401638888889      ,0.03379204606191171    ,12               ,55382.876908      ,0.0               ,46.554038266666666,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,10
22297.939982583335    ,28639.30964771797    ,261.6775200875        ,138.0880741383019    ,12             ,19515.0173646              ,2489.0815533774           ,3.0819508966666667         ,0.2834534652091371        ,5                   ,49081.883368140356            ,15494.109397654534           ,7.7360075909356745            ,8.384669271718993            ,57                     ,60252.25029138373  ,16638.66990267303 ,29.072969974418616 ,28.291500117655254,86          ,                          ,                         ,                          ,                         ,0                  ,46442.9280575       ,12093.717025741957 ,8.76506190625       ,6.196721888171989  ,8            ,58645.756256             ,15107.229214181587      ,9.000576691666668        ,8.922832183934359       ,6                 ,45544.17446664285       ,10171.761099312653     ,0.21804177023809523     ,0.45989308962074965    ,14               ,52618.65141007143       ,10936.826559651272     ,0.08269018809523809     ,0.04626290165748937    ,14               ,48074.69702       ,7308.179887999999 ,40.85232008333333 ,5.701718183333334 ,2          ,                       ,                      ,                       ,                      ,0               ,9
20834.307116000004    ,29161.037824606643   ,288.57166206666665    ,145.02980756008068   ,12             ,19432.316094               ,2776.7267102490105        ,3.0412918125               ,0.30358940700800807       ,4                   ,49933.99428023809             ,15428.082416983503           ,6.738652583597884             ,7.303480528187001            ,63                     ,60757.62465082761  ,16645.508356402665,27.955778994252874 ,27.826030484976265,87          ,                          ,                         ,                          ,                         ,0                  ,47808.349034142855  ,12338.435668130776 ,9.030995907142858   ,6.581733676040392  ,7            ,62438.9205828            ,13694.724377479723      ,5.093483663333333        ,1.9869739371416233      ,5                 ,44833.3441236           ,10180.422018576804     ,0.21478142333333333     ,0.44446637858148774    ,15               ,51483.5974682           ,11387.570467966849     ,0.09789720444444444     ,0.07235412344307848    ,15               ,48074.69702       ,7308.179887999999 ,40.85232008333333 ,5.701718183333334 ,2          ,                       ,                      ,                       ,                      ,0               ,9
21129.730085749998    ,29090.013460713122   ,293.38638972222225    ,143.008196126931     ,12             ,20164.97701775             ,1569.6962643951106        ,3.3268791833333333         ,0.5637024410848852        ,4                   ,49241.68018493846             ,14965.621291628546           ,6.720115729743587             ,7.544808267450504            ,65                     ,60503.76100417308  ,16698.305208701146,25.87090404887821  ,24.711832054707138,104         ,                          ,                         ,                          ,                         ,0                  ,46986.253328499995  ,11744.711994731142 ,13.449601743750002  ,13.212602267707318 ,8            ,62438.9205828            ,13694.724377479723      ,5.093483663333333        ,1.9869739371416233      ,5                 ,45566.35188661539       ,10100.550298218477     ,0.2298059               ,0.4756364879989462     ,13               ,51657.27819484615       ,10478.448952620538     ,0.09840694743589744     ,0.07759719152992148    ,13               ,48074.69702       ,7308.179887999999 ,40.85232008333333 ,5.701718183333334 ,2          ,                       ,                      ,                       ,                      ,0               ,9
19624.035646769233    ,28437.461140054565   ,287.85867174230776    ,138.3664555928184    ,13             ,20545.9198788              ,1598.2303258601096        ,2.565752896666667          ,1.081756932514185         ,5                   ,50688.58991366666             ,14941.086601479992           ,7.556163181642511             ,8.068987058693441            ,69                     ,60676.89395684158  ,17043.587420466672,25.485002025412545 ,25.158950867314836,101         ,                          ,                         ,                          ,                         ,0                  ,48773.67089075      ,13500.943269912088 ,13.193103070833333  ,13.189195264969804 ,8            ,60544.80281750001        ,14713.715852047584      ,5.220394804166667        ,2.20330424482458        ,4                 ,44222.598212666664      ,9395.62247563824       ,0.23520889861111116     ,0.4948600588217484     ,12               ,50844.43511516667       ,10381.836387449759     ,0.1073460375            ,0.07547374183388653    ,12               ,48074.69702       ,7308.179887999999 ,40.85232008333333 ,5.701718183333334 ,2          ,                       ,                      ,                       ,                      ,0               ,9
15545.654833083334    ,21962.13260779436    ,254.0314548111111     ,117.13979707283224   ,12             ,19773.319228166667         ,2261.2332119614903        ,2.504642516666667          ,0.996913959972209         ,6                   ,51659.051212375               ,15218.106342716526           ,7.428974823379629             ,7.951888136923537            ,72                     ,60673.64365398038  ,16786.834505494833,26.06774143300653  ,26.87864913945134 ,102         ,                          ,                         ,                          ,                         ,0                  ,47493.84592411111   ,13233.554397375965 ,11.89055847037037   ,12.978619585045184 ,9            ,62454.66804              ,16554.98630505631       ,4.161339766666667        ,1.4093766366256315      ,3                 ,44530.69195508334       ,9857.893421781242      ,0.22975622500000006     ,0.49640512891328054    ,12               ,50775.154306000004      ,9931.793785677286      ,0.11330780972222222     ,0.06967961515191215    ,12               ,40766.517132      ,0.0               ,35.1506019        ,0.0               ,1          ,                       ,                      ,                       ,                      ,0               ,9
9155.028282166666     ,8979.68437673322     ,247.55620923055554    ,110.35206947195552   ,12             ,19773.319228166667         ,2261.2332119614903        ,2.504642516666667          ,0.996913959972209         ,6                   ,52050.584029108104            ,15245.145179587238           ,7.4204412171171175            ,7.789840036185377            ,74                     ,59050.447664019994 ,18290.863353111814,27.07016421483333  ,30.006155081736065,100         ,                          ,                         ,                          ,                         ,0                  ,45860.3529047       ,13494.737671752106 ,9.19431836          ,12.037213309389033 ,10           ,60348.86895240001        ,17315.87835461529       ,4.716209109999999        ,2.5110068603574716      ,5                 ,44515.82540483333       ,9865.849656765417      ,0.23165015972222228     ,0.49583517827933027    ,12               ,50694.733051083334      ,9991.11293005576       ,0.11360373750000001     ,0.06955579945665696    ,12               ,40354.179850500004,412.33728150000024,19.024879883333334,16.125722016666664,2          ,                       ,                      ,                       ,                      ,0               ,9
7475.347081166667     ,8589.159916431776    ,268.62896021805557    ,115.52828950266206   ,12             ,19675.0223922              ,2465.3269882283093        ,2.478483503333333          ,1.0901830894090792        ,5                   ,51888.10985239189             ,15477.193941262394           ,7.255673755630632             ,7.69245357802455             ,74                     ,60089.089029843744 ,18561.82864972997 ,27.46932362187499  ,30.33729289979082 ,96          ,                          ,                         ,                          ,                         ,0                  ,41325.54512528571   ,10990.236484048133 ,10.252618233333333  ,14.053827434248358 ,7            ,64754.59724733333        ,18138.916782619253      ,4.878377433333333        ,2.9412095534775338      ,3                 ,41968.760612666665      ,9024.55368296459       ,0.23288982638888897     ,0.49546145148391174    ,12               ,48609.151394416665      ,9827.533474223948      ,0.10898530277777778     ,0.07035083047535423    ,12               ,51736.8997375     ,8307.177889382494 ,23.16266747222222 ,27.198145593688395,6          ,                       ,                      ,                       ,                      ,0               ,9
14569.958180833333    ,21196.8487583861     ,288.62217575833336    ,105.93475954681466   ,12             ,19810.954504600002         ,2535.9583640489946        ,2.54916916                 ,1.1342397869253036        ,5                   ,49940.514949029406            ,15161.056751140995           ,6.212056801715685             ,5.685600650679777            ,68                     ,58750.24889923301  ,18209.289789935483,27.29079696262135  ,29.77692986636279 ,103         ,                          ,                         ,                          ,                         ,0                  ,40485.188635375     ,10518.104816901912 ,9.434191139583334   ,13.323290423621572 ,8            ,57190.170321             ,17940.702017999996      ,5.5485131249999995       ,3.4101062916666667      ,2                 ,42155.15249927272       ,9224.117732287732      ,0.08235913484848484     ,0.030071935763986934   ,11               ,49433.12327481818       ,9901.01041707083       ,0.09829667727272727     ,0.06769793664600814    ,11               ,53930.9762586     ,7343.515146056471 ,20.765080586666663,29.20952603586436 ,5          ,                       ,                      ,                       ,                      ,0               ,9
21546.264987833332    ,28565.93648595719    ,289.0821801861111     ,106.74341018727534   ,12             ,19810.954504600002         ,2535.9583640489946        ,2.54916916                 ,1.1342397869253036        ,5                   ,48998.4271760339              ,16121.227223777914           ,6.8847627350282465            ,6.619479961364822            ,59                     ,57695.40295758416  ,18490.80405205813 ,30.21028270462045  ,35.95370874291557 ,101         ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,40485.188635375     ,10518.104816901912 ,9.434191139583334   ,13.323290423621572 ,8            ,63001.98762466666        ,16796.834027325247      ,4.588305327777777        ,3.097829558686064       ,3                 ,41817.156594727276      ,9546.912668841294      ,0.07662148333333334     ,0.01541850976526151    ,11               ,50239.02805781818       ,9067.355467346337      ,0.07540867727272728     ,0.009709428855325627   ,11               ,58785.17025233334 ,12757.560198863173,23.976010505555553,27.61426015823366 ,6          ,                       ,                      ,                       ,                      ,0               ,10
23946.553541100002    ,30505.018553536796   ,300.75964871166667    ,111.60869339366363   ,10             ,20342.771432               ,2573.8511629252544        ,2.1489051916666666         ,0.8983699939755944        ,4                   ,49118.03060638709             ,15850.54592663467            ,6.209132792473117             ,6.130071744567888            ,62                     ,56664.97414813266  ,18629.706807943403,33.43184852040817  ,41.09849479247019 ,98          ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,42247.687304666666  ,11787.053457497595 ,4.6586937685185195  ,1.8448884939900505 ,9            ,58706.40203016667        ,15435.81709621898       ,3.454124955555555        ,2.55691166074825        ,6                 ,42647.889667916665      ,9818.488756886585      ,0.07896081111111113     ,0.012093111798290023   ,12               ,50218.47538750001       ,8695.285399595572      ,0.0758843611111111      ,0.009708250857378168   ,12               ,58008.70867542858 ,11963.3579957594  ,24.67938698809524 ,25.62382596758516 ,7          ,                       ,                      ,                       ,                      ,0               ,10
27952.803177499998    ,32344.459362593694   ,324.00854894375       ,109.11226931383443   ,8              ,18646.2439795              ,2735.9280045000005        ,2.791423083333333          ,0.5923324666666665        ,2                   ,48452.652656562495            ,16035.118647050675           ,7.360831058072918             ,8.538745300193924            ,64                     ,56355.67185496906  ,18107.014544684294,36.4295836701031   ,43.06482043721575 ,97          ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,48309.98700590909   ,14304.484033445657 ,5.295493421212122   ,4.909105661698344  ,11           ,58706.40203016667        ,15435.81709621898       ,3.454124955555555        ,2.55691166074825        ,6                 ,41741.84891059999       ,10206.925460718765     ,0.07971046              ,0.012975744330810725   ,10               ,49579.7754222           ,9383.208073168307      ,0.07531159166666666     ,0.010148280443789069   ,10               ,58008.70867542858 ,11963.3579957594  ,24.67938698809524 ,25.62382596758516 ,7          ,                       ,                      ,                       ,                      ,0               ,10
29650.821396857144    ,34242.51643532547    ,333.3865061547619     ,113.59006367336258   ,7              ,21382.171984               ,0.0                       ,3.3837555499999996         ,0.0                       ,1                   ,48200.61528569354             ,15904.002446847338           ,7.666192819623656             ,8.671008310179854            ,62                     ,57100.49500002971  ,18910.684528867263,36.532326269471945 ,43.18715664800649 ,101         ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,47764.14890490908   ,14826.787901234977 ,5.617183472727273   ,4.7416233082709915 ,11           ,58706.40203016667        ,15435.81709621898       ,3.454124955555555        ,2.55691166074825        ,6                 ,39164.46333955556       ,7059.5454124577245     ,0.08200055185185184     ,0.012206181638915093   ,9                ,47296.61391944445       ,6262.08063317733       ,0.07581992962962963     ,0.008533598729961388   ,9                ,59015.09726633333 ,10724.903221636705,29.939416201851852,27.123325273202077,9          ,                       ,                      ,                       ,                      ,0               ,10
35990.4091725         ,36467.74039852197    ,353.22207585          ,124.19408872823315   ,8              ,21382.171984               ,0.0                       ,3.3837555499999996         ,0.0                       ,1                   ,47111.326022929825            ,15899.467937227859           ,8.044404081871347             ,8.98357218265059             ,57                     ,57542.03102813266  ,18534.553045225868,36.84476556734693  ,42.3805046774083  ,98          ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,50625.84264466667   ,14833.221398757021 ,5.983310377777777   ,5.1300150239878155 ,9            ,59464.51788475001        ,13954.857962216694      ,2.4069308708333335       ,0.8381151757614397      ,4                 ,41477.2613725           ,9230.85413619615       ,0.07910350166666666     ,0.01135946336860801    ,10               ,49571.9431756           ,7316.543102037228      ,0.09717226833333334     ,0.04298244495427268    ,10               ,61399.254103499996,8845.544547102823 ,33.31944849375    ,26.92234306225862 ,8          ,                       ,                      ,                       ,                      ,0               ,10
41091.97173942857     ,36217.03632907718    ,344.7864822309524     ,130.60762172945448   ,7              ,21382.171984               ,0.0                       ,3.3837555499999996         ,0.0                       ,1                   ,48091.965945150005            ,15969.615035511435           ,9.42981193888889              ,10.372578943337231           ,60                     ,56611.2369986875   ,18203.04525688217 ,36.470530033333326 ,43.14215519455155 ,96          ,23823.584349              ,0.0                      ,38.24460616666667         ,0.0                      ,1                  ,53814.490327181826  ,15030.421713351232 ,8.753127275757576   ,7.991510028242403  ,11           ,61555.79625960001        ,13163.74679036995       ,9.256379243333333        ,13.71939217561933       ,5                 ,43849.9583085           ,9354.93933072947       ,0.07210488194444443     ,0.02011457890944017    ,12               ,50477.77476816667       ,6678.390546342371      ,0.09255417361111111     ,0.04131587447510477    ,12               ,65370.248525999996,10894.753855412573,41.40733572083333 ,18.762969024174264,4          ,                       ,                      ,                       ,                      ,0               ,10
